gen_updatedOn,latitude,longitude,temperature_2m,precipitation,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm,year,month,day,hour,minute,stageOfCrop_encoded,waterLevel_encoded,pstDiseaseName_encoded,districts_encoded,monthly_mean_temp,monthly_precipitation
2018-08-13 12:07:00,11.87476215,75.64035272,23.558333333333334,1.5916666666666668,24.087499999999995,0.4956666666666667,2018,8,13,12,7,3,1,10,13,24.621557971014493,0.8166968599033816
2018-08-13 12:18:00,8.635316667,77.013575,24.46666666666667,0.3125,25.45416666666667,0.451875,2018,8,13,12,18,6,1,1,1,24.621557971014493,0.8166968599033816
2018-08-13 12:22:00,11.38835167,75.82574333,23.975000000000005,1.4624999999999997,24.633333333333336,0.4988333333333333,2018,8,13,12,22,1,4,2,11,24.621557971014493,0.8166968599033816
2018-08-13 12:22:00,11.38835167,75.82574333,23.975000000000005,1.4624999999999997,24.633333333333336,0.4988333333333333,2018,8,13,12,22,1,4,6,11,24.621557971014493,0.8166968599033816
2018-08-14 11:11:00,9.683533333,76.41678667,24.416666666666668,1.9291666666666665,25.016666666666666,0.4250833333333333,2018,8,14,11,11,1,1,2,5,24.621557971014493,0.8166968599033816
2018-08-14 11:11:00,9.683533333,76.41678667,24.416666666666668,1.9291666666666665,25.016666666666666,0.4250833333333333,2018,8,14,11,11,1,1,4,5,24.621557971014493,0.8166968599033816
2018-08-14 11:40:00,9.6839,76.41753833,24.366666666666664,1.9291666666666665,24.96666666666667,0.4250833333333333,2018,8,14,11,40,1,1,2,5,24.621557971014493,0.8166968599033816
2018-08-14 12:07:00,9.910651667,76.77834333,22.77083333333333,1.9291666666666665,23.7375,0.489625,2018,8,14,12,7,5,3,2,6,24.621557971014493,0.8166968599033816
2018-08-14 12:07:00,9.910651667,76.77834333,22.77083333333333,1.9291666666666665,23.7375,0.489625,2018,8,14,12,7,5,3,1,6,24.621557971014493,0.8166968599033816
2018-08-14 12:22:00,9.685188333,76.45151167,24.1375,1.9291666666666665,24.90416666666667,0.4592500000000001,2018,8,14,12,22,1,3,2,5,24.621557971014493,0.8166968599033816
2018-08-14 12:31:00,9.6862159,76.4550433,24.1375,1.9291666666666665,24.90416666666667,0.4592500000000001,2018,8,14,12,31,1,3,1,5,24.621557971014493,0.8166968599033816
2018-08-14 12:31:00,9.6862159,76.4550433,24.1375,1.9291666666666665,24.90416666666667,0.4592500000000001,2018,8,14,12,31,1,3,10,5,24.621557971014493,0.8166968599033816
2018-08-14 12:31:00,9.6862159,76.4550433,24.1375,1.9291666666666665,24.90416666666667,0.4592500000000001,2018,8,14,12,31,1,3,2,5,24.621557971014493,0.8166968599033816
2018-08-14 12:36:00,9.68337,76.452485,24.1375,1.9291666666666665,24.90416666666667,0.4592500000000001,2018,8,14,12,36,5,3,1,5,24.621557971014493,0.8166968599033816
2018-08-14 12:36:00,9.68337,76.452485,24.1375,1.9291666666666665,24.90416666666667,0.4592500000000001,2018,8,14,12,36,5,3,2,5,24.621557971014493,0.8166968599033816
2018-08-14 15:20:00,9.08378371,76.79910223,24.358333333333334,2.1750000000000003,25.67916666666667,0.4993333333333333,2018,8,14,15,20,5,2,4,2,24.621557971014493,0.8166968599033816
2018-08-14 16:44:00,12.10684167,75.27343333,24.241666666666664,4.0,24.808333333333334,0.4548333333333333,2018,8,14,16,44,8,4,4,13,24.621557971014493,0.8166968599033816
2018-08-16 10:31:00,12.04669,75.264595,24.5125,3.158333333333333,24.704166666666666,0.3762083333333333,2018,8,16,10,31,7,5,2,13,24.621557971014493,0.8166968599033816
2018-08-16 13:56:00,11.88883167,75.627745,23.308333333333337,3.158333333333333,23.729166666666668,0.50175,2018,8,16,13,56,8,1,1,13,24.621557971014493,0.8166968599033816
2018-08-17 12:15:00,12.08149833,75.29525333,24.433333333333334,1.0875,24.76666666666667,0.4337083333333333,2018,8,17,12,15,1,2,2,13,24.621557971014493,0.8166968599033816
2018-08-18 11:28:00,10.79893568,76.70181265,23.4375,0.4833333333333334,24.48333333333333,0.5019999999999999,2018,8,18,11,28,5,3,2,9,24.621557971014493,0.8166968599033816
2018-08-19 13:44:00,11.31540395,76.25869922,23.7625,0.6166666666666667,24.40833333333333,0.4950833333333333,2018,8,19,13,44,8,1,2,10,24.621557971014493,0.8166968599033816
2018-08-19 13:44:00,11.3155091,76.25875354,23.7625,0.6166666666666667,24.40833333333333,0.4950833333333333,2018,8,19,13,44,1,4,4,10,24.621557971014493,0.8166968599033816
2018-08-20 12:32:00,9.85868789,76.51220256,24.179166666666664,0.5208333333333334,24.69583333333333,0.4973749999999999,2018,8,20,12,32,2,4,6,7,24.621557971014493,0.8166968599033816
2018-08-20 12:45:00,11.86849288,75.6198285,23.6875,0.4416666666666666,24.341666666666665,0.4997499999999999,2018,8,20,12,45,1,1,2,13,24.621557971014493,0.8166968599033816
2018-08-20 12:45:00,11.86849288,75.6198285,23.6875,0.4416666666666666,24.341666666666665,0.4997499999999999,2018,8,20,12,45,1,1,10,13,24.621557971014493,0.8166968599033816
2018-08-20 12:57:00,11.67453028,76.22800243,20.625,0.1041666666666666,21.166666666666668,0.4829999999999999,2018,8,20,12,57,2,1,6,12,24.621557971014493,0.8166968599033816
2018-08-20 13:37:00,11.67902333,75.57415167,23.9875,0.4416666666666666,24.92083333333333,0.4885833333333333,2018,8,20,13,37,5,3,2,13,24.621557971014493,0.8166968599033816
2018-08-20 13:38:00,11.67898667,75.57312667,23.9875,0.4416666666666666,24.92083333333333,0.4885833333333333,2018,8,20,13,38,5,3,2,13,24.621557971014493,0.8166968599033816
2018-08-20 13:38:00,11.67898667,75.57312667,23.9875,0.4416666666666666,24.92083333333333,0.4885833333333333,2018,8,20,13,38,5,3,4,13,24.621557971014493,0.8166968599033816
2018-08-20 14:51:00,12.071135,75.26475833,24.620833333333337,0.4416666666666666,25.25,0.4319166666666666,2018,8,20,14,51,7,1,4,13,24.621557971014493,0.8166968599033816
2018-08-21 10:30:00,8.32714484,77.08882993,24.995833333333334,0.0,25.97083333333333,0.2781666666666667,2018,8,21,10,30,8,5,4,1,24.621557971014493,0.8166968599033816
2018-08-21 11:37:00,12.25262,75.14783167,24.6875,0.4375,25.666666666666668,0.50225,2018,8,21,11,37,8,4,10,14,24.621557971014493,0.8166968599033816
2018-08-21 11:37:00,12.25262,75.14783167,24.6875,0.4375,25.666666666666668,0.50225,2018,8,21,11,37,8,4,2,14,24.621557971014493,0.8166968599033816
2018-08-21 11:42:00,12.25266833,75.14791,24.6875,0.4375,25.666666666666668,0.50225,2018,8,21,11,42,8,3,6,14,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.392735,75.81901833,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,11,1,2,11,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.392735,75.81901833,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,11,1,1,11,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.39312833,75.81852833,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,8,1,1,11,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.39312833,75.81852833,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,8,1,2,11,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.39312833,75.81852833,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,8,1,6,11,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.39311833,75.81850167,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,8,4,2,11,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.39311833,75.81850167,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,8,4,1,11,24.621557971014493,0.8166968599033816
2018-08-21 14:57:00,11.39311833,75.81850167,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,8,4,10,11,24.621557971014493,0.8166968599033816
